Date,Week,Month,Year,Marketing Year,Country,Commodity,Commodity Type,Marketing Year Start or End,Unit,Weekly Exports CMY,Accumulated Exports CMY,Outstanding Sales CMY,Gross Sales CMY,Net Sales CMY,Total Commitments CMY,Outstanding Sales NMY,Net Sales NMY,Marketing Month,"Net Sales, Total","Outstanding Sales, Total"
3/26/20,12,3,2020,2019,CANADA,Corn,,,Metric Tons,17744,369262,340352,3455,3044,709614,47882,10161,7,13205,388234
3/26/20,12,3,2020,2019,CAMBODIA,Wheat,SRW,,Metric Tons,0,1307,0,0,0,1307,0,0,10,0,0
3/26/20,12,3,2020,2019,CAMBODIA,Soybeans,,,Metric Tons,0,954,700,0,0,1654,0,0,7,0,700
3/26/20,12,3,2020,2019,BURMA,Wheat,White,,Metric Tons,1291,7140,19924,2000,8700,27064,0,0,10,8700,19924
3/26/20,12,3,2020,2019,BURMA,Wheat,SRW,,Metric Tons,0,9380,1174,0,0,10554,0,0,10,0,1174
3/26/20,12,3,2020,2019,BURMA,Wheat,HRW,,Metric Tons,0,1750,7200,0,7200,8950,0,0,10,7200,7200
3/26/20,12,3,2020,2019,BURMA,Wheat,HRS,,Metric Tons,0,24358,16593,0,1200,40951,0,0,10,1200,16593
3/26/20,12,3,2020,2019,BURMA,Soybeans,,,Metric Tons,0,6554,0,0,0,6554,0,0,7,0,0
3/26/20,12,3,2020,2019,BRAZIL,Wheat,SRW,,Metric Tons,0,81276,0,0,0,81276,0,0,10,0,0
3/26/20,12,3,2020,2019,BRAZIL,Wheat,HRW,,Metric Tons,0,320435,0,0,0,320435,0,0,10,0,0
3/26/20,12,3,2020,2019,BELIZE,Wheat,HRW,,Metric Tons,0,1500,0,0,0,1500,0,0,10,0,0
3/26/20,12,3,2020,2019,BELIZE,Wheat,HRS,,Metric Tons,0,7351,4500,0,0,11851,0,0,10,0,4500
3/26/20,12,3,2020,2019,BELGIUM-LUXEMBOURG,Wheat,Durum,,Metric Tons,0,40604,0,0,0,40604,0,0,10,0,0
3/26/20,12,3,2020,2019,BARBADOS,Wheat,SRW,,Metric Tons,1000,5101,0,0,-500,5101,0,0,10,-500,0
3/26/20,12,3,2020,2019,BARBADOS,Wheat,HRS,,Metric Tons,443,10239,0,0,-1357,10239,0,0,10,-1357,0
3/26/20,12,3,2020,2019,BARBADOS,Soybeans,,,Metric Tons,3614,15538,0,0,-1186,15538,0,0,7,-1186,0
3/26/20,12,3,2020,2019,BARBADOS,Corn,,,Metric Tons,6274,20196,0,1274,1274,20196,0,0,7,1274,0
3/26/20,12,3,2020,2019,BANGLADESH,Wheat,HRW,,Metric Tons,0,0,50170,25000,25000,50170,0,0,10,25000,50170
3/26/20,12,3,2020,2019,BANGLADESH,Wheat,HRS,,Metric Tons,0,380620,0,0,0,380620,0,0,10,0,0
3/26/20,12,3,2020,2019,BANGLADESH,Soybeans,,,Metric Tons,108323,1224024,55000,0,108323,1279024,0,0,7,108323,55000
3/26/20,12,3,2020,2019,ALGERIA,Wheat,HRW,,Metric Tons,0,365161,0,0,0,365161,0,0,10,0,0
3/26/20,12,3,2020,2019,ALGERIA,Wheat,Durum,,Metric Tons,0,44552,21000,0,0,65552,0,0,10,0,21000
3/26/20,12,3,2020,2019,ALGERIA,Soybeans,,,Metric Tons,0,63000,0,0,0,63000,0,0,7,0,0
3/26/20,12,3,2020,2019,EUROPEAN UNION - 27,Corn,,,Metric Tons,0,347,197,142,142,544,0,0,7,142,197
3/26/20,12,3,2020,2019,VENEZUELA,Corn,,,Metric Tons,0,144277,25000,25000,25000,169277,0,0,7,25000,25000
3/26/20,12,3,2020,2019,VENEZUELA,Soybeans,,,Metric Tons,0,20000,0,0,0,20000,0,0,7,0,0
3/26/20,12,3,2020,2019,VENEZUELA,Wheat,Durum,,Metric Tons,0,6495,0,0,0,6495,0,0,10,0,0
3/26/20,12,3,2020,2019,VENEZUELA,Wheat,HRS,,Metric Tons,0,11350,0,0,0,11350,0,0,10,0,0
3/26/20,12,3,2020,2019,VENEZUELA,Wheat,HRW,,Metric Tons,0,82485,0,0,0,82485,0,0,10,0,0
3/26/20,12,3,2020,2019,VIETNAM,Corn,,,Metric Tons,0,65954,0,0,0,65954,0,0,7,0,0
3/26/20,12,3,2020,2019,VIETNAM,Soybeans,,,Metric Tons,7688,644663,84186,20904,20305,728849,0,0,7,20305,84186
3/26/20,12,3,2020,2019,VIETNAM,Wheat,HRS,,Metric Tons,0,232706,68500,0,0,301206,11000,0,10,0,79500
3/26/20,12,3,2020,2019,VIETNAM,Wheat,HRW,,Metric Tons,0,28600,12000,0,0,40600,0,0,10,0,12000
3/26/20,12,3,2020,2019,VIETNAM,Wheat,White,,Metric Tons,0,77784,21000,0,0,98784,4000,0,10,0,25000
3/26/20,12,3,2020,2019,YEMEN,Wheat,White,,Metric Tons,0,235478,90000,0,0,325478,0,0,10,0,90000
3/19/20,11,3,2020,2019,VIETNAM,Wheat,White,,Metric Tons,0,77784,21000,0,0,98784,4000,0,10,0,25000
3/19/20,11,3,2020,2019,ALGERIA,Soybeans,,,Metric Tons,0,63000,0,0,0,63000,0,0,7,0,0
3/19/20,11,3,2020,2019,ALGERIA,Wheat,Durum,,Metric Tons,0,44552,21000,21000,21000,65552,0,0,10,21000,21000
3/19/20,11,3,2020,2019,ALGERIA,Wheat,HRW,,Metric Tons,0,365161,0,0,0,365161,0,0,10,0,0
3/19/20,11,3,2020,2019,BANGLADESH,Soybeans,,,Metric Tons,0,1115701,55000,55000,55000,1170701,0,0,7,55000,55000
3/19/20,11,3,2020,2019,BANGLADESH,Wheat,HRS,,Metric Tons,0,380620,0,0,0,380620,0,0,10,0,0
3/19/20,11,3,2020,2019,BANGLADESH,Wheat,HRW,,Metric Tons,0,0,25170,0,-29830,25170,0,0,10,-29830,25170
3/19/20,11,3,2020,2019,BARBADOS,Corn,,,Metric Tons,0,13922,5000,0,0,18922,0,0,7,0,5000
3/19/20,11,3,2020,2019,BARBADOS,Soybeans,,,Metric Tons,0,11924,4800,0,0,16724,0,0,7,0,4800
3/19/20,11,3,2020,2019,BARBADOS,Wheat,HRS,,Metric Tons,0,9796,1800,0,0,11596,0,0,10,0,1800
3/19/20,11,3,2020,2019,BARBADOS,Wheat,SRW,,Metric Tons,0,4101,1500,0,0,5601,0,0,10,0,1500
3/19/20,11,3,2020,2019,BELGIUM-LUXEMBOURG,Wheat,Durum,,Metric Tons,0,40604,0,0,0,40604,0,0,10,0,0
3/19/20,11,3,2020,2019,BELIZE,Wheat,HRS,,Metric Tons,0,7351,4500,0,-1500,11851,0,0,10,-1500,4500
3/19/20,11,3,2020,2019,BELIZE,Wheat,HRW,,Metric Tons,0,1500,0,0,0,1500,0,0,10,0,0
3/19/20,11,3,2020,2019,BRAZIL,Wheat,HRW,,Metric Tons,0,320435,0,0,0,320435,0,0,10,0,0
3/19/20,11,3,2020,2019,BRAZIL,Wheat,SRW,,Metric Tons,0,81276,0,0,0,81276,0,0,10,0,0
3/19/20,11,3,2020,2019,BURMA,Soybeans,,,Metric Tons,0,6554,0,0,0,6554,0,0,7,0,0
3/19/20,11,3,2020,2019,BURMA,Wheat,HRS,,Metric Tons,0,24358,15393,148,148,39751,0,0,10,148,15393
3/19/20,11,3,2020,2019,BURMA,Wheat,HRW,,Metric Tons,0,1750,0,0,0,1750,0,0,10,0,0
3/19/20,11,3,2020,2019,BURMA,Wheat,SRW,,Metric Tons,0,9380,1174,1000,1000,10554,0,0,10,1000,1174
3/19/20,11,3,2020,2019,BURMA,Wheat,White,,Metric Tons,220,5849,12515,0,0,18364,0,0,10,0,12515
3/19/20,11,3,2020,2019,CAMBODIA,Soybeans,,,Metric Tons,0,954,700,0,0,1654,0,0,7,0,700
3/19/20,11,3,2020,2019,CAMBODIA,Wheat,SRW,,Metric Tons,0,1307,0,0,0,1307,0,0,10,0,0
3/19/20,11,3,2020,2019,CANADA,Corn,,,Metric Tons,13172,351518,355052,1060,837,706570,37721,0,7,837,392773
3/19/20,11,3,2020,2019,CANADA,Soybeans,,,Metric Tons,943,36908,3595,1224,1149,40503,1089,0,7,1149,4684
3/19/20,11,3,2020,2019,CANADA,Wheat,HRW,,Metric Tons,0,11051,107,0,0,11158,0,0,10,0,107
3/19/20,11,3,2020,2019,CANADA,Wheat,SRW,,Metric Tons,0,32382,26312,0,0,58694,0,0,10,0,26312
3/19/20,11,3,2020,2019,CANADA,Wheat,White,,Metric Tons,309,7095,373,0,0,7468,0,0,10,0,373
3/19/20,11,3,2020,2019,CHILE,Corn,,,Metric Tons,0,84562,0,0,0,84562,0,0,7,0,0
3/19/20,11,3,2020,2019,CHILE,Soybeans,,,Metric Tons,0,7604,0,0,0,7604,0,0,7,0,0
3/19/20,11,3,2020,2019,CHILE,Wheat,HRS,,Metric Tons,0,19191,0,0,0,19191,0,0,10,0,0
3/19/20,11,3,2020,2019,CHILE,Wheat,HRW,,Metric Tons,0,210948,0,0,0,210948,0,0,10,0,0
3/19/20,11,3,2020,2019,CHILE,Wheat,SRW,,Metric Tons,0,88990,0,0,0,88990,0,0,10,0,0
3/19/20,11,3,2020,2019,CHILE,Wheat,White,,Metric Tons,0,43501,0,0,0,43501,0,0,10,0,0
3/19/20,11,3,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Corn,,,Metric Tons,108,60979,756102,756000,756000,817081,0,0,7,756000,756102
3/19/20,11,3,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Soybeans,,,Metric Tons,64329,12138873,203987,199316,199316,12342860,0,0,7,199316,203987
3/19/20,11,3,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,HRS,,Metric Tons,0,63001,30000,30000,30000,93001,0,0,10,30000,30000
3/19/20,11,3,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,HRW,,Metric Tons,0,0,170000,170000,170000,170000,285000,285000,10,455000,455000
3/19/20,11,3,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,White,,Metric Tons,0,131062,0,0,0,131062,0,0,10,0,0
3/19/20,11,3,2020,2019,COLOMBIA,Corn,,,Metric Tons,120711,2328432,648950,106848,152931,2977382,0,0,7,152931,648950
3/19/20,11,3,2020,2019,COLOMBIA,Soybeans,,,Metric Tons,24018,325077,51700,1500,18018,376777,0,0,7,18018,51700
3/19/20,11,3,2020,2019,COLOMBIA,Wheat,HRS,,Metric Tons,0,22,0,0,0,22,0,0,10,0,0
3/19/20,11,3,2020,2019,COLOMBIA,Wheat,HRW,,Metric Tons,20690,403624,61094,1690,20690,464718,0,0,10,20690,61094
3/19/20,11,3,2020,2019,"KOREA, REPUBLIC OF",Wheat,SRW,,Metric Tons,0,2238,1200,0,-15,3438,0,0,10,-15,1200
3/19/20,11,3,2020,2019,"KOREA, REPUBLIC OF",Wheat,White,,Metric Tons,11796,427199,264330,83826,83826,691529,0,0,10,83826,264330
3/19/20,11,3,2020,2019,LEBANON,Soybeans,,,Metric Tons,0,29655,0,0,0,29655,0,0,7,0,0
3/19/20,11,3,2020,2019,LEEWARD-WINDWARD ISLANDS,Corn,,,Metric Tons,0,8535,6400,0,0,14935,0,0,7,0,6400
3/19/20,11,3,2020,2019,LEEWARD-WINDWARD ISLANDS,Wheat,HRS,,Metric Tons,0,24844,6550,0,0,31394,9500,0,10,0,16050
3/19/20,11,3,2020,2019,LEEWARD-WINDWARD ISLANDS,Wheat,SRW,,Metric Tons,0,900,400,0,0,1300,0,0,10,0,400
3/19/20,11,3,2020,2019,LIBERIA,Wheat,HRW,,Metric Tons,0,22726,0,0,0,22726,0,0,10,0,0
3/19/20,11,3,2020,2019,LIBYA,Wheat,Durum,,Metric Tons,0,20800,0,0,0,20800,0,0,10,0,0
3/19/20,11,3,2020,2019,MALAYSIA,Corn,,,Metric Tons,1000,8513,1038,800,800,9551,0,0,7,800,1038
3/19/20,11,3,2020,2019,MALAYSIA,Soybeans,,,Metric Tons,11454,339601,88251,20451,20356,427852,0,0,7,20356,88251
3/19/20,11,3,2020,2019,MALAYSIA,Wheat,HRS,,Metric Tons,11000,137609,25,1000,1000,137634,12000,2000,10,3000,12025
3/19/20,11,3,2020,2019,MALAYSIA,Wheat,HRW,,Metric Tons,31634,105296,0,0,-1366,105296,22000,0,10,-1366,22000
3/19/20,11,3,2020,2019,MALAYSIA,Wheat,SRW,,Metric Tons,0,1304,538,0,0,1842,0,0,10,0,538
3/19/20,11,3,2020,2019,MALAYSIA,Wheat,White,,Metric Tons,0,42124,469,200,200,42593,0,0,10,200,469
3/19/20,11,3,2020,2019,MEXICO,Corn,,,Metric Tons,231475,7269545,4065948,198893,219192,11335493,1224282,91440,7,310632,5290230
3/19/20,11,3,2020,2019,MEXICO,Soybeans,,,Metric Tons,55519,2655292,927166,13487,8956,3582458,21000,0,7,8956,948166
3/19/20,11,3,2020,2019,MEXICO,Wheat,HRS,,Metric Tons,391,310296,25790,0,0,336086,0,0,10,0,25790
3/19/20,11,3,2020,2019,MEXICO,Wheat,HRW,,Metric Tons,34930,1932719,394317,64997,64341,2327036,20658,0,10,64341,414975
3/19/20,11,3,2020,2019,MEXICO,Wheat,SRW,,Metric Tons,0,708656,42400,0,0,751056,27000,0,10,0,69400
3/19/20,11,3,2020,2019,MEXICO,Wheat,White,,Metric Tons,0,34208,10130,0,0,44338,0,0,10,0,10130
3/19/20,11,3,2020,2019,MOROCCO,Corn,,,Metric Tons,0,0,8000,0,0,8000,0,0,7,0,8000
3/19/20,11,3,2020,2019,MOROCCO,Soybeans,,,Metric Tons,0,157,0,0,0,157,0,0,7,0,0
3/19/20,11,3,2020,2019,MOROCCO,Wheat,HRW,,Metric Tons,0,32200,0,0,0,32200,0,0,10,0,0
3/19/20,11,3,2020,2019,MOZAMBIQUE,Wheat,SRW,,Metric Tons,0,3900,0,0,0,3900,0,0,10,0,0
3/19/20,11,3,2020,2019,NAMIBIA,Wheat,HRS,,Metric Tons,6000,6000,0,0,6000,6000,0,0,10,6000,0
3/19/20,11,3,2020,2019,NEPAL,Soybeans,,,Metric Tons,3394,90921,8802,72,55,99723,0,0,7,55,8802
3/19/20,11,3,2020,2019,NETHERLANDS,Soybeans,,,Metric Tons,0,1172116,0,0,0,1172116,0,0,7,0,0
3/19/20,11,3,2020,2019,NICARAGUA,Corn,,,Metric Tons,0,127620,117621,1016,1016,245241,2000,0,7,1016,119621
3/19/20,11,3,2020,2019,NICARAGUA,Soybeans,,,Metric Tons,0,5969,661,200,200,6630,0,0,7,200,661
3/19/20,11,3,2020,2019,NICARAGUA,Wheat,HRS,,Metric Tons,0,9364,0,0,0,9364,0,0,10,0,0
3/19/20,11,3,2020,2019,NICARAGUA,Wheat,HRW,,Metric Tons,0,715,0,0,0,715,0,0,10,0,0
3/19/20,11,3,2020,2019,NICARAGUA,Wheat,SRW,,Metric Tons,0,4984,700,0,0,5684,0,0,10,0,700
3/19/20,11,3,2020,2019,NIGER,Soybeans,,,Metric Tons,0,86,0,0,0,86,0,0,7,0,0
3/19/20,11,3,2020,2019,NIGERIA,Soybeans,,,Metric Tons,0,0,442,0,0,442,0,0,7,0,442
3/19/20,11,3,2020,2019,NIGERIA,Wheat,Durum,,Metric Tons,0,27760,11000,0,0,38760,0,0,10,0,11000
3/19/20,11,3,2020,2019,NIGERIA,Wheat,HRS,,Metric Tons,0,126014,0,0,0,126014,0,0,10,0,0
3/19/20,11,3,2020,2019,NIGERIA,Wheat,HRW,,Metric Tons,32315,786706,136045,89630,87315,922751,0,0,10,87315,136045
3/19/20,11,3,2020,2019,NIGERIA,Wheat,SRW,,Metric Tons,0,172999,0,0,0,172999,0,0,10,0,0
3/19/20,11,3,2020,2019,NIGERIA,Wheat,White,,Metric Tons,0,146298,90022,0,0,236320,11100,0,10,0,101122
3/19/20,11,3,2020,2019,OMAN,Corn,,,Metric Tons,0,86,212,0,0,298,0,0,7,0,212
3/19/20,11,3,2020,2019,"OTHER PACIFIC ISLANDS, NEC",Corn,,,Metric Tons,0,1980,0,0,0,1980,0,0,7,0,0
3/19/20,11,3,2020,2019,PAKISTAN,Soybeans,,,Metric Tons,0,935237,0,0,0,935237,0,0,7,0,0
3/19/20,11,3,2020,2019,PANAMA,Corn,,,Metric Tons,6300,276379,201900,34000,34000,478279,0,0,7,34000,201900
3/19/20,11,3,2020,2019,PANAMA,Soybeans,,,Metric Tons,0,24150,16700,5800,5800,40850,0,0,7,5800,16700
3/19/20,11,3,2020,2019,PANAMA,Wheat,Durum,,Metric Tons,0,7950,2000,2000,2000,9950,0,0,10,2000,2000
3/19/20,11,3,2020,2019,PANAMA,Wheat,HRS,,Metric Tons,0,56252,34650,23200,23200,90902,0,0,10,23200,34650
3/19/20,11,3,2020,2019,PANAMA,Wheat,HRW,,Metric Tons,0,23241,3650,0,0,26891,11900,11900,10,11900,15550
3/19/20,11,3,2020,2019,PANAMA,Wheat,SRW,,Metric Tons,0,30974,7400,0,0,38374,11050,11050,10,11050,18450
3/19/20,11,3,2020,2019,PERU,Corn,,,Metric Tons,0,14561,0,0,0,14561,0,0,7,0,0
3/19/20,11,3,2020,2019,PERU,Soybeans,,,Metric Tons,37446,198509,10000,2446,37446,208509,0,0,7,37446,10000
3/19/20,11,3,2020,2019,PERU,Wheat,HRS,,Metric Tons,0,5309,0,0,0,5309,0,0,10,0,0
3/19/20,11,3,2020,2019,PERU,Wheat,HRW,,Metric Tons,0,102584,43000,0,0,145584,0,0,10,0,43000
3/19/20,11,3,2020,2019,PERU,Wheat,SRW,,Metric Tons,0,143691,17110,0,0,160801,48590,15600,10,15600,65700
3/19/20,11,3,2020,2019,PHILIPPINES,Corn,,,Metric Tons,0,3403,413,0,0,3816,0,0,7,0,413
3/19/20,11,3,2020,2019,PHILIPPINES,Soybeans,,,Metric Tons,855,77674,22030,7692,7692,99704,0,0,7,7692,22030
3/19/20,11,3,2020,2019,PHILIPPINES,Wheat,HRS,,Metric Tons,23056,1406922,360000,0,-1944,1766922,87500,0,10,-1944,447500
3/19/20,11,3,2020,2019,PHILIPPINES,Wheat,HRW,,Metric Tons,0,33435,63000,0,0,96435,10000,0,10,0,73000
3/19/20,11,3,2020,2019,PHILIPPINES,Wheat,White,,Metric Tons,42147,1045538,237000,2147,2147,1282538,10000,0,10,2147,247000
3/19/20,11,3,2020,2019,PORTUGAL,Soybeans,,,Metric Tons,0,355137,0,0,0,355137,0,0,7,0,0
3/19/20,11,3,2020,2019,QATAR,Corn,,,Metric Tons,0,5,3,0,0,8,0,0,7,0,3
3/19/20,11,3,2020,2019,SAUDI ARABIA,Corn,,,Metric Tons,0,273358,0,0,0,273358,0,0,7,0,0
3/19/20,11,3,2020,2019,COLOMBIA,Wheat,SRW,,Metric Tons,12817,252782,30136,136,12953,282918,29000,0,10,12953,59136
3/19/20,11,3,2020,2019,COSTA RICA,Corn,,,Metric Tons,0,411004,297735,11000,11000,708739,0,0,7,11000,297735
3/19/20,11,3,2020,2019,COSTA RICA,Soybeans,,,Metric Tons,0,154683,93500,0,0,248183,0,0,7,0,93500
3/19/20,11,3,2020,2019,COSTA RICA,Wheat,HRW,,Metric Tons,0,14689,0,0,0,14689,0,0,10,0,0
3/19/20,11,3,2020,2019,COSTA RICA,Wheat,SRW,,Metric Tons,0,64613,11390,0,0,76003,0,0,10,0,11390
3/19/20,11,3,2020,2019,COSTA RICA,Wheat,White,,Metric Tons,0,45,0,0,0,45,0,0,10,0,0
3/19/20,11,3,2020,2019,CUBA,Soybeans,,,Metric Tons,0,0,4000,0,0,4000,0,0,7,0,4000
3/19/20,11,3,2020,2019,DOMINICAN REPUBLIC,Corn,,,Metric Tons,86667,149706,180955,31301,30259,330661,0,0,7,30259,180955
3/19/20,11,3,2020,2019,DOMINICAN REPUBLIC,Soybeans,,,Metric Tons,0,11094,4000,0,0,15094,0,0,7,0,4000
3/19/20,11,3,2020,2019,DOMINICAN REPUBLIC,Wheat,HRS,,Metric Tons,3652,9418,8500,137,-1348,17918,0,0,10,-1348,8500
3/19/20,11,3,2020,2019,DOMINICAN REPUBLIC,Wheat,HRW,,Metric Tons,0,133616,24400,0,-5403,158016,0,0,10,-5403,24400
3/19/20,11,3,2020,2019,DOMINICAN REPUBLIC,Wheat,SRW,,Metric Tons,0,97899,14100,0,-255,111999,0,0,10,-255,14100
3/19/20,11,3,2020,2019,ECUADOR,Corn,,,Metric Tons,0,17800,0,0,0,17800,0,0,7,0,0
3/19/20,11,3,2020,2019,ECUADOR,Wheat,HRW,,Metric Tons,0,145883,13000,3000,3000,158883,0,0,10,3000,13000
3/19/20,11,3,2020,2019,ECUADOR,Wheat,SRW,,Metric Tons,0,93024,0,0,0,93024,0,0,10,0,0
3/19/20,11,3,2020,2019,YEMEN,Wheat,White,,Metric Tons,0,235478,90000,0,0,325478,0,0,10,0,90000
3/19/20,11,3,2020,2019,EGYPT,Soybeans,,,Metric Tons,127806,1999093,187154,0,-2194,2186247,0,0,7,-2194,187154
3/19/20,11,3,2020,2019,EGYPT,Wheat,HRS,,Metric Tons,0,101200,0,0,0,101200,0,0,10,0,0
3/19/20,11,3,2020,2019,EL SALVADOR,Corn,,,Metric Tons,4278,165508,277053,12269,-23328,442561,1016,0,7,-23328,278069
3/19/20,11,3,2020,2019,EL SALVADOR,Soybeans,,,Metric Tons,0,19,0,0,0,19,0,0,7,0,0
3/19/20,11,3,2020,2019,EL SALVADOR,Wheat,HRS,,Metric Tons,0,81310,5000,0,0,86310,0,0,10,0,5000
3/19/20,11,3,2020,2019,EL SALVADOR,Wheat,HRW,,Metric Tons,0,87081,7500,0,0,94581,0,0,10,0,7500
3/19/20,11,3,2020,2019,EL SALVADOR,Wheat,SRW,,Metric Tons,0,2358,2500,0,0,4858,0,0,10,0,2500
3/19/20,11,3,2020,2019,EL SALVADOR,Wheat,White,,Metric Tons,0,47179,2200,0,0,49379,0,0,10,0,2200
3/19/20,11,3,2020,2019,ETHIOPIA,Wheat,Durum,,Metric Tons,0,19650,0,0,0,19650,0,0,10,0,0
3/19/20,11,3,2020,2019,EUROPEAN UNION - 27,Corn,,,Metric Tons,0,347,55,0,0,402,0,0,7,0,55
3/19/20,11,3,2020,2019,EUROPEAN UNION - 27,Soybeans,,,Metric Tons,21,4074656,4500,0,0,4079156,0,0,7,0,4500
3/19/20,11,3,2020,2019,EUROPEAN UNION - 27,Wheat,Durum,,Metric Tons,0,518588,87000,0,0,605588,60000,0,10,0,147000
3/19/20,11,3,2020,2019,EUROPEAN UNION - 27,Wheat,HRS,,Metric Tons,0,235238,27000,20000,20000,262238,0,0,10,20000,27000
3/19/20,11,3,2020,2019,EUROPEAN UNION - 27,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,10,0,0
3/19/20,11,3,2020,2019,FINLAND,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,10,0,0
3/19/20,11,3,2020,2019,FRANCE,Soybeans,,,Metric Tons,0,75179,0,0,0,75179,0,0,7,0,0
3/19/20,11,3,2020,2019,FRENCH WEST INDIES,Corn,,,Metric Tons,0,0,14950,2000,2000,14950,0,0,7,2000,14950
3/19/20,11,3,2020,2019,GERMANY,Soybeans,,,Metric Tons,0,851874,0,0,0,851874,0,0,7,0,0
3/19/20,11,3,2020,2019,GHANA,Wheat,HRW,,Metric Tons,0,18628,0,0,0,18628,0,0,10,0,0
3/19/20,11,3,2020,2019,GUATEMALA,Corn,,,Metric Tons,64957,541761,377810,77343,90046,919571,0,-8509,7,81537,377810
3/19/20,11,3,2020,2019,GUATEMALA,Soybeans,,,Metric Tons,0,0,3000,0,0,3000,0,0,7,0,3000
3/19/20,11,3,2020,2019,GUATEMALA,Wheat,HRS,,Metric Tons,0,83905,60700,0,0,144605,0,0,10,0,60700
3/19/20,11,3,2020,2019,GUATEMALA,Wheat,HRW,,Metric Tons,0,216307,98849,5050,5050,315156,0,0,10,5050,98849
3/19/20,11,3,2020,2019,GUATEMALA,Wheat,SRW,,Metric Tons,0,19153,2800,0,0,21953,0,0,10,0,2800
3/19/20,11,3,2020,2019,GUATEMALA,Wheat,White,,Metric Tons,0,99224,44500,0,0,143724,0,0,10,0,44500
3/19/20,11,3,2020,2019,GUYANA,Corn,,,Metric Tons,0,24269,0,0,0,24269,0,0,7,0,0
3/19/20,11,3,2020,2019,GUYANA,Wheat,HRS,,Metric Tons,0,19319,0,0,0,19319,0,0,10,0,0
3/19/20,11,3,2020,2019,GUYANA,Wheat,HRW,,Metric Tons,0,7190,0,0,0,7190,0,0,10,0,0
3/19/20,11,3,2020,2019,GUYANA,Wheat,SRW,,Metric Tons,0,350,0,0,0,350,0,0,10,0,0
3/19/20,11,3,2020,2019,HAITI,Corn,,,Metric Tons,0,13550,0,0,0,13550,0,0,7,0,0
3/19/20,11,3,2020,2019,HAITI,Wheat,HRS,,Metric Tons,0,3780,0,0,0,3780,0,0,10,0,0
3/19/20,11,3,2020,2019,HAITI,Wheat,HRW,,Metric Tons,0,99499,0,0,0,99499,0,0,10,0,0
3/19/20,11,3,2020,2019,HONDURAS,Corn,,,Metric Tons,0,433547,210569,15000,15000,644116,0,0,7,15000,210569
3/19/20,11,3,2020,2019,HONDURAS,Soybeans,,,Metric Tons,0,6575,2920,0,0,9495,0,0,7,0,2920
3/19/20,11,3,2020,2019,HONDURAS,Wheat,HRS,,Metric Tons,0,75313,25200,0,0,100513,18000,1500,10,1500,43200
3/19/20,11,3,2020,2019,HONDURAS,Wheat,HRW,,Metric Tons,0,90206,37670,2250,2250,127876,3500,0,10,2250,41170
3/19/20,11,3,2020,2019,HONDURAS,Wheat,SRW,,Metric Tons,0,64796,9500,500,500,74296,9000,1500,10,2000,18500
3/19/20,11,3,2020,2019,HONG KONG,Corn,,,Metric Tons,867,19256,1335,412,412,20591,0,0,7,412,1335
3/19/20,11,3,2020,2019,HONG KONG,Soybeans,,,Metric Tons,81,289,1176,0,0,1465,200,0,7,0,1376
3/19/20,11,3,2020,2019,HONG KONG,Wheat,White,,Metric Tons,0,3705,540,0,0,4245,0,0,10,0,540
3/19/20,11,3,2020,2019,INDONESIA,Corn,,,Metric Tons,0,18,0,0,0,18,0,0,7,0,0
3/19/20,11,3,2020,2019,INDONESIA,Soybeans,,,Metric Tons,74352,1172133,257039,15404,69396,1429172,0,0,7,69396,257039
3/19/20,11,3,2020,2019,INDONESIA,Wheat,HRS,,Metric Tons,12100,85696,120500,1100,12100,206196,0,0,10,12100,120500
3/19/20,11,3,2020,2019,INDONESIA,Wheat,HRW,,Metric Tons,29830,306437,77000,0,29830,383437,0,0,10,29830,77000
3/19/20,11,3,2020,2019,INDONESIA,Wheat,SRW,,Metric Tons,0,2090,0,0,0,2090,0,0,10,0,0
3/19/20,11,3,2020,2019,INDONESIA,Wheat,White,,Metric Tons,11863,377629,93000,863,11863,470629,0,0,10,11863,93000
3/19/20,11,3,2020,2019,IRAQ,Wheat,HRS,,Metric Tons,0,52166,0,0,0,52166,0,0,10,0,0
3/19/20,11,3,2020,2019,IRAQ,Wheat,HRW,,Metric Tons,0,210000,0,0,0,210000,0,0,10,0,0
3/19/20,11,3,2020,2019,IRELAND,Soybeans,,,Metric Tons,0,0,4500,0,0,4500,0,0,7,0,4500
3/19/20,11,3,2020,2019,ISRAEL,Corn,,,Metric Tons,0,19878,0,0,0,19878,0,0,7,0,0
3/19/20,11,3,2020,2019,ISRAEL,Soybeans,,,Metric Tons,0,104566,0,0,0,104566,0,0,7,0,0
3/19/20,11,3,2020,2019,ISRAEL,Wheat,HRW,,Metric Tons,100,100,0,0,0,100,0,0,10,0,0
3/19/20,11,3,2020,2019,ISRAEL,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,10,0,0
3/19/20,11,3,2020,2019,ITALY,Corn,,,Metric Tons,0,33,0,0,0,33,0,0,7,0,0
